event_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint
evt-080392,svc-0327,service_account,2026-05-27 14:10:21,10.16.26.27,"Austin, US (30.2672, -97.7431)",db/prod/telemetry,token,55.2,AUTH_OK|db.count|db.connect|db.explain|db.export|db.explain,Alpine 3.20 (container) / fw 6.6.32 / B2:45:41:5B:CB:AC
evt-080439,svc-0330,service_account,2026-05-27 14:29:01,10.11.161.75,"Hyderabad, IN (17.3850, 78.4867)",infra/k8s/staging,certificate,47.75,AUTH_OK|pod.exec|job.run|pod.exec|pod.exec,Alpine 3.20 (container) / fw 6.6.32 / 4A:C5:6A:47:91:0E
evt-080486,usr-0085,user,2026-05-27 14:48:33,10.15.81.164,"New York, US (40.7128, -74.0060)",hr/records,password,54.82,AUTH_OK|fs.download|fs.list|fs.stat|fs.read|fs.read|fs.search|fs.search|fs.stat|fs.list,macOS 15 Sequoia / fw 24.1.0 / 96:EA:DA:E7:C3:2E
evt-080533,dev-0488,edge_device,2026-05-27 15:00:43,10.10.95.15,"Bengaluru, IN (12.9716, 77.5946)",iot/firmware/ota,certificate,26.55,AUTH_OK|fw.version|tel.heartbeat|fw.version|tel.batch,BuildRoot 2024.02 / fw 5.10.198 / 6C:4E:04:10:4C:4F
evt-080580,svc-0331,service_account,2026-05-27 15:22:47,10.17.62.76,"Singapore, SG (1.3521, 103.8198)",hr/payroll,token,30.45,AUTH_OK|fs.search|fs.download|fs.list|fs.read|fs.upload|fs.list,Ubuntu 24.04 (container) / fw 6.8.0 / E6:3E:4A:D8:B8:DB
evt-080627,usr-0115,user,2026-05-27 15:42:40,208.94.206.16,"San Jose, US (37.3382, -121.8863)",infra/k8s/prod,password,166.32,AUTH_OK|deploy.apply|pod.logs|deploy.apply|node.describe|pod.list,macOS 14 Sonoma / fw 23.5.0 / 26:B7:7B:7C:7B:AE
evt-080674,svc-0407,service_account,2026-05-27 16:03:06,10.14.109.13,"Amsterdam, NL (52.3676, 4.9041)",warehouse/exports,certificate,72.35,AUTH_OK|fs.read|fs.stat|fs.read|fs.download,RHEL 9 (vm) / fw 5.14.0 / C6:9A:80:57:92:CC
evt-080721,usr-0088,user,2026-05-27 16:24:22,10.13.31.197,"Berlin, DE (52.5200, 13.4050)",legal/contracts,password,51.99,AUTH_OK|fs.stat|fs.download|fs.stat|fs.read|fs.download|fs.download|fs.list,Fedora 40 / fw 6.8.9 / AE:87:B3:29:43:8B
evt-080768,usr-0223,user,2026-05-27 16:41:10,21.72.30.154,"Bogota, CO (4.7110, -74.0721)",finance/ledger,biometric,1492.39,AUTH_OK|fs.download|fs.upload|fs.search|fs.list|fs.upload|fs.search|fs.download|fs.download|fs.upload|fs.download|fs.stat,macOS 15 Sequoia / fw 24.1.0 / 16:E7:B9:B9:9F:4D
evt-080815,svc-0339,service_account,2026-05-27 17:03:53,10.14.104.31,"Amsterdam, NL (52.3676, 4.9041)",infra/monitoring,token,93.38,AUTH_OK|doc.edit|http.get|doc.edit|http.get|search.query|comment.add|doc.edit|http.get|doc.edit,RHEL 9 (vm) / fw 5.14.0 / B6:0B:1C:E7:95:DA
evt-080862,dev-0495,edge_device,2026-05-27 17:33:59,10.15.98.128,"New York, US (40.7128, -74.0060)",infra/k8s/staging,certificate,9.93,AUTH_OK|job.run,BuildRoot 2024.02 / fw 5.10.198 / EE:88:68:CF:C3:62
evt-080909,usr-0166,user,2026-05-27 17:58:15,132.48.75.180,"Tokyo, JP (35.6762, 139.6503)",hr/payroll,password,734.26,AUTH_OK|fs.upload|fs.search|fs.stat,Windows 11 23H2 / fw 10.0.22631 / F2:44:1F:6D:04:BE
evt-080956,svc-0376,service_account,2026-05-27 18:19:26,10.13.101.175,"Berlin, DE (52.5200, 13.4050)",eng/ci/build-runner,certificate,114.86,AUTH_OK|job.run|node.describe|pod.logs|pod.logs|node.describe,RHEL 9 (vm) / fw 5.14.0 / 2C:DE:B4:CE:AB:B8
evt-081003,usr-0160,user,2026-05-27 18:39:56,218.201.6.3,"Seoul, KR (37.5665, 126.9780)",iot/fleet/registry,certificate,2296.15,AUTH_OK|tel.heartbeat|tel.heartbeat|fw.version|fw.version|cfg.pull|cfg.pull,macOS 14 Sonoma / fw 23.5.0 / DA:E0:A0:C3:F8:6E
evt-081050,dev-0498,edge_device,2026-05-27 19:06:33,10.17.0.180,"Singapore, SG (1.3521, 103.8198)",iot/fleet/registry,certificate,39.08,AUTH_OK|tel.heartbeat|tel.heartbeat|tel.heartbeat|cfg.pull,BuildRoot 2024.02 / fw 5.10.198 / 12:06:FA:67:EF:E3
evt-081097,svc-0352,service_account,2026-05-27 19:30:41,10.13.240.20,"Berlin, DE (52.5200, 13.4050)",db/prod/transactions,token,59.66,AUTH_OK|db.describe|db.describe|db.describe|db.explain|db.count|db.connect,Debian 12 (container) / fw 6.1.0 / 6E:D1:A8:25:1E:01
evt-081144,usr-0247,user,2026-05-27 19:58:45,169.1.42.237,"Bogota, CO (4.7110, -74.0721)",db/analytics/sessions,password,326.68,AUTH_OK|db.select|db.count|db.connect|db.connect|db.connect|db.select|db.count|db.count|db.describe|db.connect|db.select,Fedora 40 / fw 6.8.9 / A2:3C:F4:B4:9E:7D
evt-081191,dev-0470,edge_device,2026-05-27 20:39:37,10.10.157.208,"Bengaluru, IN (12.9716, 77.5946)",vpn/gateway,certificate,21.1,AUTH_OK|route.show|vpn.status|route.show|vpn.connect|vpn.disconnect|route.show,BuildRoot 2024.02 / fw 5.10.198 / 4C:23:ED:59:CE:9E
evt-081238,svc-0403,service_account,2026-05-27 21:05:39,10.16.125.227,"Austin, US (30.2672, -97.7431)",vpn/gateway,certificate,51.7,AUTH_OK|vpn.disconnect|vpn.status,Alpine 3.20 (container) / fw 6.6.32 / BA:33:F3:4F:14:33
evt-081285,usr-0048,user,2026-05-27 21:36:55,213.210.191.146,"Hyderabad, IN (17.3850, 78.4867)",eng/repo/watchtower,token,2085.15,AUTH_OK|git.fetch|code.search|git.fetch|git.push,macOS 15 Sequoia / fw 24.1.0 / 42:F1:D5:19:C7:75
evt-081332,svc-0352,service_account,2026-05-27 22:17:19,10.13.240.20,"Berlin, DE (52.5200, 13.4050)",db/prod/transactions,token,76.1,AUTH_OK|db.describe|db.connect|db.connect|db.explain|db.describe|db.explain,Debian 12 (container) / fw 6.1.0 / 6E:D1:A8:25:1E:01
evt-081379,dev-0479,edge_device,2026-05-27 22:45:24,10.15.247.167,"New York, US (40.7128, -74.0060)",vpn/gateway,certificate,23.14,AUTH_OK|route.show|vpn.connect|vpn.connect,Zephyr RTOS 3.6 / fw 3.6.0 / D4:EE:77:C3:1D:5C
evt-081426,svc-0398,service_account,2026-05-27 23:28:54,67.192.56.206,"New York, US (40.7128, -74.0060)",infra/k8s/prod,token,67.18,AUTH_OK|node.describe|pod.list|pod.logs|node.describe|pod.logs|job.run,Alpine 3.20 (container) / fw 6.6.32 / B4:3B:B2:A8:F1:76
evt-081473,dev-0462,edge_device,2026-05-27 23:58:38,10.10.159.117,"Bengaluru, IN (12.9716, 77.5946)",infra/monitoring,certificate,40.4,AUTH_OK|http.get|doc.edit,Zephyr RTOS 3.6 / fw 3.6.0 / E4:4B:65:5A:96:E5
evt-081520,usr-0071,user,2026-05-28 00:30:10,128.150.235.170,"Toronto, CA (43.6532, -79.3832)",hr/payroll,password,771.72,AUTH_OK|fs.list|fs.search|fs.read,macOS 14 Sonoma / fw 23.5.0 / 20:80:61:46:08:47
evt-081567,usr-0271,user,2026-05-28 01:11:06,10.14.99.238,"Amsterdam, NL (52.3676, 4.9041)",db/prod/telemetry,password,3141.67,AUTH_OK|db.count|db.connect|db.connect|db.select|db.count|db.describe|db.select|db.count|db.count,Windows 11 23H2 / fw 10.0.22631 / DA:45:C9:74:F6:CE
evt-081614,dev-0427,edge_device,2026-05-28 01:43:50,10.13.127.202,"Berlin, DE (52.5200, 13.4050)",infra/k8s/prod,certificate,64.45,AUTH_OK|pod.exec|job.run|pod.logs|pod.logs,Zephyr RTOS 3.6 / fw 3.6.0 / C6:5F:7D:BF:89:14
evt-081661,usr-0231,user,2026-05-28 02:26:40,10.17.5.202,"Singapore, SG (1.3521, 103.8198)",infra/k8s/staging,password,2631.42,AUTH_OK|job.run|node.describe|deploy.apply|deploy.apply|pod.list|job.run|pod.exec|pod.exec|pod.exec|node.describe,Ubuntu 22.04 LTS / fw 5.15.0 / B2:0E:BC:63:CA:52
evt-081708,svc-0328,service_account,2026-05-28 02:56:59,10.13.118.163,"Berlin, DE (52.5200, 13.4050)",vpn/gateway,token,31.96,AUTH_OK|vpn.connect|vpn.connect,Alpine 3.20 (container) / fw 6.6.32 / DE:16:D5:4D:71:F4
evt-081755,dev-0447,edge_device,2026-05-28 03:30:15,10.17.62.94,"Singapore, SG (1.3521, 103.8198)",infra/k8s/prod,certificate,65.15,AUTH_OK|pod.exec|pod.list,Yocto Kirkstone / fw 4.1.12-rt / A6:5C:5F:3A:79:D1
evt-081802,svc-0344,service_account,2026-05-28 04:04:51,10.16.81.156,"Austin, US (30.2672, -97.7431)",db/analytics/sessions,certificate,110.7,AUTH_OK|db.describe|db.explain|db.select,Alpine 3.20 (container) / fw 6.6.32 / 70:78:DA:0E:3D:9E
evt-081849,dev-0467,edge_device,2026-05-28 04:43:58,10.12.114.120,"London, GB (51.5074, -0.1278)",infra/vault/secrets,certificate,19.3,AUTH_OK|policy.read|policy.read,FreeRTOS 10.6 / fw 10.6.1 / 0E:A8:AF:1D:C6:FE
evt-081896,usr-0281,user,2026-05-28 05:08:39,143.190.150.246,"Bogota, CO (4.7110, -74.0721)",corp/ticketing,certificate,751.33,AUTH_OK|comment.add|search.query|page.view|doc.edit|comment.add|http.get|comment.add|page.view|page.view|http.get,Ubuntu 22.04 LTS / fw 5.15.0 / 40:5A:8C:0C:27:DA
evt-081943,usr-0310,user,2026-05-28 05:31:38,182.117.114.86,"Paris, FR (48.8566, 2.3522)",infra/k8s/prod,password,928.93,AUTH_OK|pod.exec|pod.list|node.describe|pod.exec|pod.exec|deploy.apply,macOS 15 Sequoia / fw 24.1.0 / 8E:29:D4:F7:4C:47
evt-081990,dev-0453,edge_device,2026-05-28 05:54:38,10.12.96.169,"London, GB (51.5074, -0.1278)",vpn/gateway,certificate,12.29,AUTH_OK|route.show,Yocto Kirkstone / fw 4.1.12-rt / 4C:D5:48:6D:00:3F
evt-082037,dev-0500,edge_device,2026-05-28 06:08:44,10.10.244.79,"Bengaluru, IN (12.9716, 77.5946)",admin/iam/directory,certificate,53.84,AUTH_OK|iam.list_roles|iam.whoami|iam.whoami,Zephyr RTOS 3.6 / fw 3.6.0 / C0:D1:B8:B7:99:09
evt-082084,usr-0169,user,2026-05-28 06:30:16,10.11.38.14,"Hyderabad, IN (17.3850, 78.4867)",eng/repo/platform-core,password,534.58,AUTH_OK|pr.review|git.log|git.clone|git.fetch|git.fetch,Windows 10 22H2 / fw 10.0.19045 / 4E:9C:89:51:0B:64
evt-082131,usr-0084,user,2026-05-28 06:46:06,158.124.162.215,"Bogota, CO (4.7110, -74.0721)",db/prod/customers,password,856.43,AUTH_OK|db.explain|db.count|db.connect|db.describe|db.connect|db.select|db.explain|db.connect|db.export|db.explain,Ubuntu 22.04 LTS / fw 5.15.0 / CA:A3:78:BD:C6:30
evt-082179,svc-0397,service_account,2026-05-28 07:04:20,10.17.139.216,"Singapore, SG (1.3521, 103.8198)",infra/k8s/staging,token,127.02,AUTH_OK|job.run|node.describe|job.run|node.describe|pod.exec|node.describe|deploy.apply|deploy.apply|deploy.apply|deploy.apply|iam.list_roles,RHEL 9 (vm) / fw 5.14.0 / C8:17:91:A0:B4:64
evt-082226,usr-0171,user,2026-05-28 07:23:27,12.149.24.222,"Chicago, US (41.8781, -87.6298)",db/prod/customers,password,384.01,AUTH_OK|db.explain|db.select|db.explain|db.describe|db.explain,Ubuntu 22.04 LTS / fw 5.15.0 / 18:AE:AB:77:CE:D8
evt-082275,svc-0365,service_account,2026-05-28 07:38:15,10.10.74.185,"Bengaluru, IN (12.9716, 77.5946)",corp/mail,token,97.47,AUTH_OK|page.view|page.view|http.get|comment.add|search.query,Alpine 3.20 (container) / fw 6.6.32 / DE:89:78:04:24:1E
evt-082323,svc-0369,service_account,2026-05-28 07:57:54,10.16.168.148,"Austin, US (30.2672, -97.7431)",warehouse/exports,certificate,119.35,AUTH_OK|fs.stat|fs.search|fs.search|fs.upload|fs.upload,RHEL 9 (vm) / fw 5.14.0 / 0C:84:8E:2F:61:B7
evt-082370,usr-0170,user,2026-05-28 08:12:53,208.183.127.227,"Mexico City, MX (19.4326, -99.1332)",db/analytics/sessions,password,221.17,AUTH_OK|db.explain|db.count|db.explain|db.export|db.describe|db.connect|db.explain|db.explain|db.select,macOS 14 Sonoma / fw 23.5.0 / 0E:99:CD:77:82:B2
evt-082417,usr-0179,user,2026-05-28 08:23:13,10.10.172.17,"Bengaluru, IN (12.9716, 77.5946)",db/prod/telemetry,biometric,324.87,AUTH_OK|db.describe|db.select|db.connect|db.count|db.describe|db.describe|db.connect|db.explain|db.count,Windows 11 23H2 / fw 10.0.22631 / 10:8E:7A:DD:8B:5F
evt-082464,svc-0358,service_account,2026-05-28 08:43:35,10.15.21.208,"New York, US (40.7128, -74.0060)",eng/artifacts/releases,token,56.26,AUTH_OK|fs.search|fs.download|fs.search,Ubuntu 24.04 (container) / fw 6.8.0 / C6:64:06:22:8B:71
evt-082511,dev-0470,edge_device,2026-05-28 08:57:31,10.10.157.208,"Bengaluru, IN (12.9716, 77.5946)",infra/k8s/prod,certificate,28.85,AUTH_OK|job.run|job.run,BuildRoot 2024.02 / fw 5.10.198 / 4C:23:ED:59:CE:9E
evt-082558,dev-0473,edge_device,2026-05-28 09:13:43,10.11.147.192,"Hyderabad, IN (17.3850, 78.4867)",ot/scada/hmi,token,36.75,AUTH_OK|cfg.pull|fw.version,Yocto Kirkstone / fw 4.1.12-rt / 7C:61:63:BF:33:AA
evt-082605,usr-0054,user,2026-05-28 09:22:52,191.36.31.126,"Chicago, US (41.8781, -87.6298)",db/prod/transactions,biometric,261.1,AUTH_OK|db.select|db.export|db.explain|db.export|db.describe,Ubuntu 22.04 LTS / fw 5.15.0 / 6A:B1:E5:4F:F7:27
evt-082652,usr-0139,user,2026-05-28 09:34:09,10.15.93.190,"New York, US (40.7128, -74.0060)",hr/records,biometric,269.9,AUTH_OK|fs.download|fs.upload|fs.search|fs.read|fs.upload|fs.read|fs.download,Windows 11 23H2 / fw 10.0.22631 / 80:16:E0:24:F4:49
evt-082699,svc-0397,service_account,2026-05-28 09:47:08,10.17.139.216,"Singapore, SG (1.3521, 103.8198)",infra/k8s/staging,certificate,159.01,AUTH_OK|pod.logs|deploy.apply|pod.list|node.describe|deploy.apply|deploy.apply|pod.exec,RHEL 9 (vm) / fw 5.14.0 / C8:17:91:A0:B4:64
evt-082746,dev-0454,edge_device,2026-05-28 09:57:50,10.16.149.250,"Austin, US (30.2672, -97.7431)",iot/firmware/ota,certificate,24.21,AUTH_OK|tel.heartbeat|fw.version|fw.version|tel.publish|fw.version|tel.publish,FreeRTOS 10.6 / fw 10.6.1 / 3A:0A:30:2F:84:A2
evt-082793,usr-0265,user,2026-05-28 10:08:33,89.188.162.216,"Seoul, KR (37.5665, 126.9780)",vpn/gateway,password,3102.99,AUTH_OK|route.show|vpn.status|vpn.status|vpn.disconnect|route.show|vpn.connect|vpn.status|vpn.status|route.show|vpn.disconnect|route.show|vpn.connect|vpn.status,Windows 10 22H2 / fw 10.0.19045 / 00:85:44:C3:10:3D
evt-082840,usr-0325,user,2026-05-28 10:20:45,198.85.28.218,"Tel Aviv, IL (32.0853, 34.7818)",db/prod/telemetry,password,249.25,AUTH_OK|db.explain|db.connect|db.explain|db.select|db.select|db.count|db.explain|db.select|db.export|db.connect|db.select,macOS 15 Sequoia / fw 24.1.0 / 78:1A:F9:94:2F:E2
evt-082887,usr-0177,user,2026-05-28 10:31:49,143.145.163.97,"Dubai, AE (25.2048, 55.2708)",finance/invoices,password,299.95,AUTH_OK|fs.download|fs.read|fs.stat|fs.search|fs.download,Windows 10 22H2 / fw 10.0.19045 / A2:99:DD:67:28:16
evt-082890,usr-0052,user,2026-05-28 10:32:34,206.16.189.172,"Sydney, AU (-33.8688, 151.2093)",db/prod/transactions,biometric,405.39,AUTH_OK|db.explain|db.export|db.connect|db.count|db.explain,Fedora 40 / fw 6.8.9 / 66:06:6A:63:4A:9E
evt-082936,usr-0306,user,2026-05-28 10:44:43,10.13.216.60,"Berlin, DE (52.5200, 13.4050)",finance/invoices,password,1503.69,AUTH_OK|fs.stat|fs.download|fs.download|fs.list|fs.stat|fs.search|fs.list|fs.read|fs.download|fs.search|fs.search,Fedora 40 / fw 6.8.9 / 2A:76:31:D4:3C:E2
evt-082978,usr-0144,user,2026-05-28 10:53:47,98.18.66.60,"Tokyo, JP (35.6762, 139.6503)",eng/repo/watchtower,password,799.08,AUTH_OK|git.clone|git.clone|git.log|git.push|code.search|git.log|git.clone|git.push|code.search|git.push|git.push,macOS 15 Sequoia / fw 24.1.22 / 08:61:DD:9B:86:4A
evt-082984,usr-0039,user,2026-05-28 10:57:26,160.201.113.216,"Sao Paulo, BR (-23.5505, -46.6333)",hr/payroll,password,374.68,AUTH_OK|fs.read|fs.download|fs.upload|fs.stat|fs.search|fs.read|fs.download|fs.upload|fs.search|fs.download|fs.list|fs.list|fs.upload,macOS 15 Sequoia / fw 24.1.0 / 3C:52:C5:61:FC:7E
evt-083032,usr-0192,user,2026-05-28 11:06:06,130.66.80.123,"Sydney, AU (-33.8688, 151.2093)",eng/repo/platform-core,biometric,418.65,AUTH_OK|git.fetch|git.log|git.clone|git.fetch|git.push|git.fetch|git.log|git.push|pr.review|git.clone|code.search|code.search|git.log|code.search,Windows 11 23H2 / fw 10.0.22631 / 12:F0:A2:44:B9:BD
evt-083070,usr-0039,user,2026-05-28 11:15:17,15.66.150.95,"Tel Aviv, IL (32.0853, 34.7818)",db/prod/telemetry,password,418.33,AUTH_OK|db.select|db.select|db.connect|db.explain|db.describe|db.select|db.explain|db.count|db.export,macOS 15 Sequoia / fw 24.1.0 / 3C:52:C5:61:FC:7E
evt-083080,svc-0367,service_account,2026-05-28 11:17:01,10.12.49.182,"London, GB (51.5074, -0.1278)",infra/monitoring,password,52.72,AUTH_OK|doc.edit|search.query|search.query|search.query|http.get,RHEL 9 (vm) / fw 5.14.0 / 32:FB:7A:E1:40:96
evt-083128,usr-0253,user,2026-05-28 11:25:43,161.70.154.125,"Seoul, KR (37.5665, 126.9780)",infra/k8s/staging,password,1745.08,AUTH_OK|deploy.apply|pod.list|pod.list|job.run|node.describe|job.run|pod.logs|job.run,Ubuntu 22.04 LTS / fw 5.15.0 / 6C:25:7B:0D:E4:A9
evt-083134,usr-0052,user,2026-05-28 11:27:10,206.16.189.172,"Sydney, AU (-33.8688, 151.2093)",db/prod/telemetry,biometric,729.65,AUTH_OK|db.explain|db.count|db.export|db.explain|db.export|db.export|db.count,Fedora 40 / fw 6.8.9 / 66:06:6A:63:4A:9E
evt-083177,usr-0320,user,2026-05-28 11:34:57,93.74.159.147,"Sao Paulo, BR (-23.5505, -46.6333)",hr/records,biometric,234.78,AUTH_OK|fs.list|fs.download|fs.stat|fs.upload|fs.search|fs.stat|fs.download|fs.upload,Fedora 40 / fw 6.8.9 / 5C:C6:3E:6B:28:BA
evt-083213,usr-0039,user,2026-05-28 11:43:12,15.66.150.95,"Tel Aviv, IL (32.0853, 34.7818)",hr/records,password,477.38,AUTH_OK|fs.read|fs.stat|fs.stat|fs.stat|fs.upload|fs.list|fs.list|fs.search|fs.list,macOS 15 Sequoia / fw 24.1.0 / 3C:52:C5:61:FC:7E
evt-083225,svc-0359,service_account,2026-05-28 11:45:35,10.13.29.196,"Berlin, DE (52.5200, 13.4050)",admin/iam/directory,token,46.23,AUTH_FAIL|AUTH_OK|iam.list_roles|iam.list_roles|iam.list_users|iam.list_users|iam.list_users|iam.describe|iam.whoami|iam.whoami,RHEL 9 (vm) / fw 5.14.0 / 62:4D:E4:0B:35:8A
evt-083272,usr-0004,user,2026-05-28 11:57:14,205.10.2.26,"Mumbai, IN (19.0760, 72.8777)",vpn/gateway,token,555.97,AUTH_OK|route.show,Fedora 40 / fw 6.8.9 / 0A:1B:12:8F:95:A4
evt-083281,usr-0144,user,2026-05-28 12:00:07,98.18.66.60,"Tokyo, JP (35.6762, 139.6503)",infra/vault/secrets,password,1358.83,AUTH_OK|secret.list|secret.lease|policy.read|secret.lease|secret.read|policy.read,macOS 15 Sequoia / fw 24.1.22 / 08:61:DD:9B:86:4A
evt-083321,usr-0261,user,2026-05-28 12:08:34,167.58.224.149,"Warsaw, PL (52.2297, 21.0122)",eng/ci/build-runner,password,419.22,AUTH_OK|pod.logs|pod.logs|node.describe|deploy.apply|deploy.apply|job.run|deploy.apply|pod.list|job.run|node.describe,Fedora 40 / fw 6.8.9 / 20:54:0A:8F:E4:7B
evt-083348,usr-0039,user,2026-05-28 12:14:42,15.66.150.95,"Tel Aviv, IL (32.0853, 34.7818)",hr/records,password,428.66,AUTH_OK|fs.list|fs.upload|fs.search|fs.upload|fs.list|fs.upload|fs.list|fs.list|fs.stat,macOS 15 Sequoia / fw 24.1.0 / 3C:52:C5:61:FC:7E
evt-083369,usr-0091,user,2026-05-28 12:19:08,191.198.151.194,"Dubai, AE (25.2048, 55.2708)",corp/ticketing,password,1136.96,AUTH_OK|http.get|doc.edit|search.query|search.query|http.get|search.query|search.query|doc.edit|comment.add,Windows 10 22H2 / fw 10.0.19045 / 0C:00:D5:77:04:F8
evt-083417,usr-0253,user,2026-05-28 12:31:33,161.70.154.125,"Seoul, KR (37.5665, 126.9780)",infra/monitoring,biometric,286.62,AUTH_OK|doc.edit|search.query|comment.add|page.view|comment.add|http.get|http.get|search.query|http.get,Ubuntu 22.04 LTS / fw 5.15.0 / 6C:25:7B:0D:E4:A9
evt-083464,dev-0466,edge_device,2026-05-28 12:43:43,10.17.85.26,"Singapore, SG (1.3521, 103.8198)",infra/vault/secrets,token,34.73,AUTH_OK|secret.read|policy.read|policy.read,FreeRTOS 10.6 / fw 10.6.1 / 18:C2:DD:90:EE:1E
evt-083488,usr-0144,user,2026-05-28 12:49:13,98.18.66.60,"Tokyo, JP (35.6762, 139.6503)",db/analytics/events,password,612.5,AUTH_OK|db.export|db.select|db.connect|db.count|db.export|db.connect|db.count|db.connect,macOS 15 Sequoia / fw 24.1.22 / 08:61:DD:9B:86:4A
evt-083513,usr-0176,user,2026-05-28 12:55:36,198.175.76.91,"Mexico City, MX (19.4326, -99.1332)",db/analytics/events,password,201.37,AUTH_OK|db.export|db.select|db.export|db.describe,Fedora 40 / fw 6.8.9 / 88:B7:D3:EE:B9:F7
evt-083562,usr-0171,user,2026-05-28 13:08:17,12.149.24.222,"Chicago, US (41.8781, -87.6298)",db/prod/customers,password,129.79,AUTH_OK|db.select|db.explain|db.explain|db.count|db.select|db.explain|db.export|db.describe|db.describe|db.explain|db.connect|db.export|db.export,Ubuntu 22.04 LTS / fw 5.15.0 / 18:AE:AB:77:CE:D8
evt-083609,dev-0481,edge_device,2026-05-28 13:24:01,10.14.99.182,"Amsterdam, NL (52.3676, 4.9041)",iot/firmware/ota,certificate,44.47,AUTH_OK|fw.version|fw.version|tel.batch|fw.version|fw.version|tel.batch|fw.version,BuildRoot 2024.02 / fw 5.10.198 / 66:A1:35:0E:B3:2A
evt-083657,usr-0054,user,2026-05-28 13:37:09,191.36.31.126,"Chicago, US (41.8781, -87.6298)",corp/wiki,biometric,911.14,AUTH_OK|http.get|search.query|search.query|http.get|search.query|search.query|page.view|iam.list_roles,Ubuntu 22.04 LTS / fw 5.15.0 / 6A:B1:E5:4F:F7:27
evt-083706,usr-0018,user,2026-05-28 13:47:43,111.172.155.157,"Bogota, CO (4.7110, -74.0721)",hr/payroll,password,1360.52,AUTH_OK|fs.read|fs.search|fs.list|fs.list,Fedora 40 / fw 6.8.9 / A0:1A:1D:1E:D0:3E
evt-083754,svc-0381,service_account,2026-05-28 13:57:06,10.11.183.217,"Hyderabad, IN (17.3850, 78.4867)",db/analytics/events,token,202.12,AUTH_OK|db.select|db.connect|db.select|db.connect,RHEL 9 (vm) / fw 5.14.0 / 36:54:3E:B6:8C:A6
evt-083801,usr-0008,user,2026-05-28 14:08:58,10.11.132.237,"Hyderabad, IN (17.3850, 78.4867)",db/analytics/events,password,401.35,AUTH_OK|db.export|db.export|db.export|db.select|db.select|db.count|db.export|db.explain|db.count|db.explain|db.select,Windows 10 22H2 / fw 10.0.19045 / 6E:CF:31:06:85:B0
evt-083850,dev-0449,edge_device,2026-05-28 14:22:44,10.15.52.216,"New York, US (40.7128, -74.0060)",iot/firmware/ota,certificate,24.78,AUTH_OK|tel.publish|fw.version|cfg.pull|tel.heartbeat,Yocto Kirkstone / fw 4.1.12-rt / 72:05:A3:6F:83:65
evt-083897,usr-0144,user,2026-05-28 14:37:12,98.18.66.60,"Tokyo, JP (35.6762, 139.6503)",eng/repo/watchtower,password,339.99,AUTH_OK|git.clone|git.clone|git.log|git.fetch|git.fetch|git.log|git.push|git.log|git.fetch|code.search,macOS 15 Sequoia / fw 24.1.22 / 08:61:DD:9B:86:4A
evt-083899,usr-0229,user,2026-05-28 14:37:18,188.150.111.154,"Bogota, CO (4.7110, -74.0721)",infra/k8s/staging,password,855.89,AUTH_OK|job.run|pod.list|node.describe|pod.logs,Windows 11 23H2 / fw 10.0.22631 / 12:38:F2:2E:4D:73
evt-083946,svc-0410,service_account,2026-05-28 14:51:05,10.13.175.84,"Berlin, DE (52.5200, 13.4050)",eng/artifacts/releases,certificate,179.71,AUTH_OK|fs.stat|fs.read|fs.stat,Ubuntu 24.04 (container) / fw 6.8.0 / 06:C5:E9:C3:23:43
evt-083990,usr-0144,user,2026-05-28 15:05:33,98.18.66.60,"Tokyo, JP (35.6762, 139.6503)",eng/repo/edge-firmware,password,1505.28,AUTH_OK|git.fetch|git.push|git.log|git.fetch|pr.review|code.search|git.fetch|git.clone,macOS 15 Sequoia / fw 24.1.22 / 08:61:DD:9B:86:4A
evt-083994,usr-0035,user,2026-05-28 15:07:36,63.187.238.1,"Bogota, CO (4.7110, -74.0721)",finance/ledger,password,477.22,AUTH_OK|fs.list|fs.list|fs.search|fs.list|fs.list|fs.search|fs.read|fs.upload|fs.read|fs.stat,Fedora 40 / fw 6.8.9 / 5E:93:2C:DB:04:75
